0.005215,31.764640,0.131262
0.005541,31.892127,0.109088
0.005681,31.855037,0.126941
0.006104,32.214018,0.165786
0.006459,32.351969,0.110490
0.006918,32.418228,0.099268
0.006952,32.479287,0.092907
0.006953,32.384625,0.109786
0.007010,32.526254,0.158005
0.007142,32.449190,0.127163
0.007424,32.418878,0.102748
0.007633,32.608587,0.096618
0.007689,32.488006,0.113273
0.007840,33.050433,0.173992
0.007923,32.628091,0.114303
0.007973,32.795508,0.178812
0.008109,32.715407,0.128523
0.008258,32.636067,0.097916
0.008579,32.519060,0.169114
0.009015,33.042971,0.126036
0.009054,33.191804,0.150967
0.009128,32.844775,0.178371
0.009248,32.863348,0.085018
0.009746,33.089906,0.089669
0.009864,33.002973,0.152046
0.010507,33.213120,0.108183
0.010557,33.354101,0.098430
0.010763,33.331936,0.083936
0.010808,33.277269,0.082185
0.010839,33.444325,0.157449
0.010917,33.429675,0.093443
0.010973,33.335808,0.126772
0.011075,33.418158,0.140590
0.011160,33.479530,0.122835
0.011422,33.501678,0.082711
0.011643,33.514829,0.158350
0.011750,33.644567,0.081051
0.012451,33.746374,0.156189
0.012537,33.594090,0.169330
0.012703,33.644458,0.123284
0.012714,33.626721,0.133554
0.013062,33.841085,0.127698
0.013085,33.690244,0.118921
0.014006,33.841817,0.168742
0.014039,34.097900,0.169393
0.014111,33.951741,0.113582
0.014677,34.185764,0.141507
0.014910,34.188689,0.172691
0.015440,33.920164,0.176206
0.015971,34.188449,0.130896
0.016295,34.370060,0.125282
0.016547,34.147838,0.107869
0.016580,34.357919,0.175887
0.016866,34.317961,0.094281
0.017031,34.101023,0.137983
0.017171,34.374073,0.108255
0.017284,34.285163,0.107901
0.017489,34.260824,0.120497
0.017668,34.425575,0.179879
0.017756,34.269708,0.085497
0.017764,34.342890,0.137854
0.017933,34.681864,0.088257
0.018301,34.563410,0.095452
0.018301,34.392110,0.123956
0.018664,34.728664,0.131046
0.018850,34.461440,0.105879
0.019478,34.576799,0.111646
0.019560,34.546001,0.088697
0.019672,34.688765,0.110322
0.019896,34.927221,0.176656
0.020062,34.529481,0.174471
0.020064,34.470142,0.113488
0.020285,34.877621,0.137085
0.020485,35.015392,0.170960
0.020601,34.601351,0.080618
0.021423,34.922629,0.161068
0.021505,34.896534,0.174837
0.021612,34.797711,0.089133
0.021643,34.736960,0.096145
0.021723,35.053839,0.176075
0.021889,34.919983,0.133754
0.022345,34.962239,0.081420
0.022655,34.906146,0.105763
0.022735,34.879511,0.124994
0.023438,34.680504,0.149291
0.023498,35.017699,0.153316
0.023545,35.315361,0.179542
0.023681,34.973004,0.108751
0.023718,34.869519,0.133822
0.024116,35.168064,0.133332
0.024466,35.216617,0.120565
0.024527,35.090580,0.096916
0.024918,35.120337,0.177746
0.025083,35.240570,0.165332
0.025356,35.200665,0.129833
0.025865,35.405219,0.140325
0.025869,35.515600,0.102726
0.026499,35.088834,0.134379
0.026553,35.506858,0.149497
0.026670,35.346548,0.131517
0.026839,35.595234,0.179029
0.027136,35.473378,0.141134
0.027638,35.418924,0.117097
0.027777,35.542327,0.157215
0.028510,35.442322,0.097046
0.028799,35.411243,0.118452
0.029132,35.621428,0.114696
0.029423,35.446477,0.123181
0.030265,35.714714,0.158178
0.030390,35.626241,0.128417
0.030401,35.251773,0.159401
0.031031,35.589583,0.137649
0.031628,35.749222,0.114207
0.031941,35.667479,0.160998
0.031994,35.472148,0.103829
0.032365,35.897477,0.102438
0.032547,35.796768,0.130450
0.032921,35.847128,0.106085
0.033013,35.767968,0.080909
0.033210,35.896467,0.144830
0.033672,36.090833,0.131109
0.035287,35.862990,0.124552
0.035454,36.259605,0.176697
0.035497,36.022436,0.137120
0.035623,35.831073,0.166343
0.036409,36.232148,0.093945
0.037013,36.114633,0.136921
0.037196,36.184856,0.166798
0.037794,36.070330,0.138311
0.037853,35.990187,0.151801
0.038051,36.142396,0.117204
0.038109,36.267271,0.089245
0.038345,36.100962,0.125790
0.038411,36.140548,0.119448
0.039169,36.430171,0.166706
0.039211,36.158410,0.104400
0.039586,36.301166,0.176673
0.039972,36.386947,0.175814
0.040168,36.223046,0.104763
0.040335,36.288482,0.114805
0.040491,36.373650,0.169556
0.040779,36.206575,0.176662
0.041140,36.398556,0.124344
0.041171,36.237495,0.112100
0.041605,36.232738,0.132609
0.041700,36.100185,0.148777
0.042011,36.289938,0.107347
0.042699,36.255044,0.153647
0.042707,36.346646,0.085166
0.042815,36.438407,0.084929
0.042875,36.184854,0.118629
0.042940,36.165179,0.115347
0.043094,36.317397,0.111563
0.043258,36.469038,0.129102
0.043409,36.449631,0.112073
0.043590,36.350706,0.099226
0.043802,36.567237,0.110947
0.043810,36.321013,0.177490
0.044054,36.506349,0.121111
0.044383,36.421822,0.124471
0.044821,36.369422,0.137654
0.045863,36.432636,0.178334
0.046191,36.633002,0.104160
0.046199,36.610399,0.148128
0.046337,36.710383,0.151598
0.046500,36.622343,0.140732
0.046687,36.437366,0.088858
0.046852,36.900726,0.147687
0.046897,36.622998,0.086409
0.048019,36.715572,0.139614
0.048032,36.586305,0.153958
0.049399,36.819946,0.101097
0.049518,36.533376,0.164162
0.049915,36.781383,0.083035
0.049953,36.390619,0.164381
0.049992,36.819563,0.126033
0.050425,36.643762,0.101759
0.050882,36.799793,0.093378
0.050905,37.012926,0.175331
0.051241,36.861564,0.087267
0.051356,36.917138,0.099909
0.051728,36.939739,0.114782
0.052061,36.751050,0.142023
0.052336,36.917862,0.134480
0.052719,36.694149,0.092564
0.053669,36.819238,0.108973
0.053877,37.047455,0.103875
0.054038,36.870514,0.101354
0.054132,36.687215,0.121114
0.054363,37.225915,0.150403
0.054593,36.989808,0.101745
0.054651,37.024167,0.116668
0.054907,36.828775,0.119092
0.055305,37.012285,0.177646
0.055722,37.023969,0.175467
0.055800,36.850488,0.160014
0.056161,36.978800,0.104166
0.056173,36.866743,0.086804
0.056525,36.972383,0.111690
0.056732,37.123243,0.106679
0.056860,36.926900,0.130593
0.057121,37.335708,0.157773
0.057258,36.802048,0.165832
0.057631,37.012104,0.164486
0.057831,36.986593,0.115968
0.058181,37.049583,0.148723
0.058444,37.239196,0.111283
0.059418,37.039226,0.086091
0.059497,37.059198,0.150157
0.059643,37.185524,0.080983
0.059939,37.154975,0.120918
0.060424,37.181755,0.112938
0.061100,37.043008,0.149338
0.061285,37.182801,0.156625
0.061436,37.324542,0.110409
0.061715,36.950486,0.161163
0.061799,37.136667,0.109392
0.062099,36.997640,0.124633
0.062206,37.309818,0.152702
0.063008,37.439839,0.149292
0.063096,37.227249,0.178737
0.063277,37.163451,0.102516
0.063327,37.125589,0.146232
0.063565,37.234963,0.140968
0.063657,37.228537,0.171510
0.063961,37.378125,0.095636
0.065167,37.229536,0.155180
0.065242,37.395484,0.136827
0.065441,37.310034,0.107467
0.066124,37.271540,0.127443
0.067619,37.379840,0.113378
0.068097,37.479729,0.137931
0.068276,37.593818,0.168900
0.068609,37.415854,0.136930
0.069197,37.297436,0.143172
0.069212,37.602106,0.131875
0.070163,37.424931,0.085117
0.070277,37.532005,0.103286
0.070484,37.508548,0.129200
0.070650,37.499523,0.111024
0.070879,37.476689,0.098176
0.071054,37.610980,0.130413
0.071374,37.138154,0.112281
0.071609,37.668114,0.105811
0.071893,37.441547,0.126399
0.071985,37.597879,0.093328
0.072654,37.642230,0.172775
0.072790,37.797791,0.166770
0.072929,37.619340,0.150762
0.073112,37.520113,0.090621
0.073712,37.361007,0.157588
0.073717,37.557971,0.160796
0.073767,37.308606,0.156776
0.074109,37.568715,0.091397
0.075056,37.612910,0.144391
0.075420,37.553467,0.163432
0.075578,37.676748,0.137735
0.075786,37.643115,0.144641
0.076975,37.671628,0.125836
0.077057,37.393211,0.132871
0.077352,37.616033,0.083438
0.077730,37.827684,0.143896
0.077803,37.808252,0.088145
0.077894,37.512928,0.123501
0.078050,37.655593,0.109266
0.078115,37.890731,0.134543
0.078330,37.685783,0.093342
0.079261,37.763230,0.149164
0.079302,38.011022,0.159501
0.079968,37.765365,0.096335
0.081363,37.794189,0.090431
0.081760,37.836164,0.094552
0.081894,38.165610,0.167713
0.082013,37.917351,0.132819
0.082124,37.863619,0.126726
0.082244,37.816992,0.090671
0.082616,37.952995,0.144956
0.082675,37.986567,0.166800
0.082697,37.702404,0.162819
0.083049,37.984803,0.142605
0.083103,37.875149,0.087528
0.083598,37.904274,0.091240
0.083668,37.828833,0.084931
0.083675,37.861841,0.105748
0.083724,37.809082,0.093566
0.084045,37.799980,0.106005
0.084197,37.963107,0.118506
0.084996,37.878226,0.174298
0.085040,37.758013,0.141038
0.085081,38.298352,0.163497
0.085745,37.790404,0.151035
0.085799,38.061373,0.091250
0.086120,37.743528,0.153592
0.086860,38.039075,0.107510
0.087375,37.967543,0.143911
0.087412,37.932781,0.114096
0.087897,38.052671,0.179767
0.088073,38.028513,0.106355
0.088175,37.936894,0.107913
0.088471,37.883827,0.173067
0.088792,37.910834,0.082464
0.089052,38.093091,0.149669
0.090585,37.895432,0.152533
0.091268,38.104650,0.163638
0.091688,38.219730,0.177444
0.091706,38.151997,0.177560
0.091867,38.056526,0.086528
0.092334,38.278172,0.162184
0.092389,38.073164,0.144631
0.092765,37.948448,0.144734
0.093373,38.130286,0.092835
0.093539,38.245811,0.145019
0.093609,38.042230,0.178248
0.093627,38.313205,0.171182
0.093629,38.067473,0.123913
0.093641,38.109957,0.083995
0.093772,38.044882,0.116229
0.093922,38.281352,0.162639
0.094491,38.176107,0.150150
0.094770,38.067527,0.125934
0.095076,38.164485,0.085510
0.095157,37.823524,0.122689
0.095213,38.300420,0.126902
0.095407,38.176870,0.172856
0.095423,37.860019,0.144109
0.096704,38.075681,0.111165
0.097427,38.198979,0.132532
0.097730,38.148221,0.086606
0.098295,38.415999,0.177257
0.098355,38.325350,0.116006
0.098578,38.327965,0.127787
0.098891,37.988504,0.115528
0.098916,38.212059,0.148251
0.099901,38.210908,0.146223
0.100268,38.176827,0.151532
0.100492,38.282238,0.106814
0.101192,38.217008,0.111567
0.101225,38.363339,0.092525
0.101235,38.455236,0.145551
0.102757,38.435417,0.083980
0.102879,38.361750,0.139768
0.103543,38.729777,0.166970
0.103886,38.596390,0.169083
0.103993,38.393342,0.124904
0.104647,38.359849,0.125930
0.104982,38.545348,0.087697
0.105328,38.583841,0.147077
0.105734,38.215929,0.162126
0.105778,38.558997,0.104466
0.106018,38.431986,0.122130
0.106205,38.313836,0.163884
0.107195,38.144556,0.167712
0.108500,38.476613,0.104318
0.108538,38.503816,0.135057
0.108809,38.668812,0.099249
0.109519,38.612758,0.090188
0.110477,38.446966,0.171112
0.110659,38.613636,0.162051
0.111087,38.688432,0.156003
0.111457,38.574591,0.084877
0.111636,38.474529,0.164373
0.112045,38.513667,0.123804
0.112449,38.631994,0.114240
0.112512,38.644870,0.134648
0.112693,38.566888,0.089135
0.113153,38.194806,0.155665
0.113254,38.426196,0.138244
0.113379,38.668303,0.098659
0.113531,38.399727,0.098823
0.114544,38.747590,0.098425
0.114594,38.720852,0.085700
0.114605,38.637965,0.138780
0.115097,38.740353,0.164035
0.115821,38.700146,0.081750
0.115848,38.647553,0.084900
0.116034,38.472619,0.137277
0.116158,38.820355,0.161950
0.116539,38.829919,0.112674
0.118858,38.578511,0.114961
0.119050,38.524170,0.139635
0.119528,38.715911,0.107421
0.119659,38.681392,0.082661
0.119913,38.760391,0.153523
0.120607,38.923860,0.142565
0.120783,38.444988,0.138076
0.120941,39.001898,0.154168
0.121311,38.705281,0.147523
0.121459,38.819616,0.100588
0.122086,38.851514,0.115248
0.122442,38.855122,0.092611
0.122506,38.794008,0.092986
0.122812,38.837727,0.147620
0.122971,38.845062,0.165860
0.123836,38.702469,0.176273
0.124507,38.575146,0.142835
0.124544,38.706969,0.098410
0.124752,38.821424,0.090565
0.125086,38.710239,0.161285
0.125498,38.736698,0.137876
0.125897,39.107500,0.141829
0.126213,38.994029,0.158146
0.126435,38.824440,0.150328
0.126572,38.974719,0.163446
0.127295,38.842274,0.085621
0.128143,38.910988,0.154752
0.128594,38.975031,0.165085
0.129320,38.870005,0.108614
0.129321,38.816667,0.144045
0.129446,39.054015,0.111416
0.129809,39.032194,0.175797
0.130148,38.742476,0.083342
0.131060,38.854613,0.137979
0.131338,38.876285,0.096650
0.131351,38.858105,0.151222
0.131369,39.036516,0.097589
0.131405,38.954979,0.103538
0.132070,38.785025,0.129437
0.132258,38.902522,0.171483
0.132298,39.023762,0.101171
0.132961,38.959986,0.094424
0.133161,38.883764,0.155898
0.133629,39.035613,0.130062
0.133661,39.270105,0.171179
0.134247,39.047086,0.094661
0.134296,39.192390,0.144593
0.134479,38.947825,0.103288
0.135398,39.022755,0.095676
0.136028,39.030263,0.148343
0.137995,39.084933,0.139368
0.138408,39.143941,0.155483
0.138811,38.980368,0.110946
0.138965,39.165725,0.124797
0.139259,38.893698,0.120547
0.139592,38.857276,0.178409
0.139812,39.332573,0.109225
0.140202,39.050038,0.109482
0.141239,39.207540,0.115455
0.142323,39.373160,0.136459
0.142361,38.898483,0.105232
0.142448,39.336666,0.171529
0.142644,39.215898,0.106569
0.143418,39.437732,0.169582
0.143856,39.060038,0.090348
0.144154,39.383061,0.145656
0.144268,39.047334,0.170699
0.144299,39.276242,0.096875
0.144551,39.171818,0.176833
0.145371,39.288175,0.125288
0.145740,39.206137,0.174572
0.145940,38.929217,0.147682
0.146010,38.858243,0.110159
0.146167,39.225291,0.098830
0.146369,39.178715,0.110374
0.146972,39.253129,0.089302
0.147035,39.194788,0.094387
0.147127,39.402630,0.090466
0.147183,39.249158,0.122294
0.147473,39.154324,0.159558
0.148186,39.268850,0.094138
0.149305,39.215066,0.093032
0.150590,39.288715,0.144343
0.150845,39.157905,0.099718
0.150990,39.280825,0.089761
0.151111,39.237307,0.096685
0.152451,39.110960,0.172373
0.152517,39.625876,0.162147
0.152855,39.185720,0.115406
0.153933,39.328512,0.145582
0.154627,39.230841,0.133728
0.154945,39.386978,0.147712
0.155547,39.163383,0.148267
0.155605,39.473284,0.142873
0.155761,39.572672,0.106610
0.155979,39.288491,0.083901
0.156336,39.517172,0.125557
0.157042,39.310541,0.169097
0.157217,39.583985,0.136950
0.157732,39.742811,0.163239
0.158220,39.351052,0.179162
